seqnames	start	end	strand	gene_id	symbol
chr2	90036921	90037850	+	258340	Olfr1265
chr2	90051414	90052322	-	57272	Olfr140
chr2	90118667	90119596	-	258339	Olfr1269
chr2	90138180	90142293	-	18331	Olfr32
chr2	90149019	90150036	-	258987	Olfr1270
chr2	90252069	90252986	-	406186	Olfr142
chr2	90265511	90266428	-	258789	Olfr1271
chr2	90281647	90282573	-	258982	Olfr1272
chr2	90400640	90401674	+	258330	Olfr1274-ps
chr2	90429756	90580647	-	19271	Ptprj
chr2	90677215	90736328	+	59015	Nup160
chr2	90745370	90781021	+	55935	Fnbp4
chr2	90782744	90834437	+	271813	Agbl2
chr2	90847155	90866810	+	56428	Mtch2
chr2	90885786	90890526	+	67445	C1qtnf4
chr2	90894636	90904721	-	68349	Ndufs3
chr2	90904740	90910561	+	67136	Kbtbd4
chr2	90910713	90918050	-	66461	Ptpmt1
chr2	90940397	91019497	+	13046	Celf1
chr2	91035627	91045729	+	19400	Rapsn
chr2	91054016	91059438	+	19182	Psmc3
chr2	91061781	91070315	-	68427	Slc39a13
chr2	91096678	91115759	+	20375	Spi1
chr2	91118144	91136516	+	17868	Mybpc3
chr2	91137360	91183818	-	228355	Madd
chr2	91184061	91195116	-	22259	Nr1h3
chr2	91202912	91214098	+	11432	Acp2
chr2	91211579	91237066	-	107986	Ddb2
chr2	91237146	91238357	+	606735	A330069E16Rik
chr2	91256165	91264680	+	80708	Pacsin3
chr2	91265115	91277371	+	77038	Arfgap2
chr2	91273240	91444714	-	228356	1110051M20Rik
chr2	91457531	91513901	+	228357	Lrp4
chr2	91526795	91620665	+	75786	Ckap5
chr2	91596081	91596178	+	100217458	Snord67
chr2	91625320	91636457	-	14061	F2
chr2	91643688	91649791	-	381410	Zfp408
chr2	91650118	91672325	+	228359	Arhgap1
chr2	91674612	91710592	-	51897	Atg13
chr2	91710950	91721566	+	241547	Harbi1
chr2	91730138	91918849	+	228361	Ambra1
chr2	91922189	91929829	+	12672	Chrm4
chr2	91929805	91932297	-	17242	Mdk
chr2	91932822	91965600	-	104418	Dgkz
chr2	91944870	91944930	-	102465604	Mir6999
chr2	91982328	92024170	-	26427	Creb3l1
chr2	92184182	92364666	+	192285	Phf21a
chr2	92191977	92192074	+	100316756	Mir1955
chr2	92365046	92371945	-	228366	Large2
chr2	92374676	92381220	+	18633	Pex16
chr2	92382918	92383603	+	75641	1700029I15Rik
chr2	92383676	92401263	-	19099	Mapk8ip1
chr2	92387384	92387446	-	102466783	Mir7000
chr2	92403646	92434069	-	12953	Cry2
chr2	92408892	92432308	+	320507	D930015M05Rik
chr2	92452764	92460518	-	228368	Slc35c1
chr2	92592206	92592277	+	102466819	Mir7221
chr2	92594602	92594676	+	102465704	Mir7222
chr2	92599707	92615252	+	76969	Chst1
chr2	92915101	92956051	+	80976	Syt13
chr2	92974906	93046144	-	100042784	Prdm11
chr2	93029348	93033445	+	433456	4631405J19Rik
chr2	93187584	93201757	+	277414	Trp53i11
chr2	93201760	93334487	-	241556	Tspan18
chr2	93403547	93417830	+	639658	Gm13807
chr2	93419102	93462950	-	12521	Cd82
chr2	93421929	93422007	-	102465605	Mir7001
chr2	93452819	93469874	+	100038525	Gm10804
chr2	93642434	93681339	+	11695	Alx4
chr2	93661028	93822568	-	14043	Ext2
chr2	93833467	93849943	-	329470	Accs
chr2	93855360	93869157	-	381411	Accsl
chr2	93955810	93957100	-	620695	Gm13889
chr2	93980034	93983575	+	70852	Alkbh3os1
chr2	93980634	94010730	-	69113	Alkbh3
chr2	94032697	94157909	-	56348	Hsd17b12
chr2	94241364	94241453	-	723953	Mir129-2
chr2	94241378	94241442	+	102465777	Mir129b
chr2	94261300	94261399	-	735259	Mir670
chr2	94300766	94406689	-	74569	Ttc17
chr2	94406707	94411682	+	66457	2810002D19Rik
chr2	94411727	94438186	-	11800	Api5
chr2	96318169	97631664	+	241568	Lrrc4c
chr2	101560781	101649532	-	68170	B230118H07Rik
chr2	101624748	101632528	+	19374	Rag2
chr2	101638252	101649532	-	19373	Rag1
chr2	101678420	101701668	+	22034	Traf6
chr2	101714285	101838980	-	72446	Prr5l
chr2	101886262	101901639	+	76501	Commd9
chr2	101950201	102186460	-	241576	Ldlrad3
chr2	102300119	102400900	-	80985	Trim44
chr2	102449366	102451792	-	14221	Fjx1
chr2	102550021	102643041	+	210622	Pamr1
chr2	102658683	102790784	+	20511	Slc1a2
chr2	102743651	102746715	-	102637542	Gm13872
chr2	102811141	102901665	-	12505	Cd44
chr2	103021055	103073513	-	27402	Pdhx
chr2	103073675	103092649	+	56369	Apip
chr2	103263433	103303196	-	13661	Ehf
chr2	103338601	103372764	-	319854	A930006I01Rik
chr2	103377643	103389044	-	211039	BC016548
chr2	103412098	103450989	+	13711	Elf5
chr2	103453904	103485153	-	12359	Cat
chr2	103566310	103718423	+	99382	Abtb2
chr2	103721259	103761250	-	98956	Nat10
chr2	103762945	103797640	-	53872	Caprin1
chr2	103804452	103810622	-	78031	4930547E08Rik
chr2	103900951	103913968	+	100996933	Lincred1
chr2	103957995	103981878	+	16909	Lmo2
chr2	104027799	104063237	+	57443	Fbxo3
chr2	104069805	104091190	+	333883	Cd59b
chr2	104095801	104115410	+	12509	Cd59a
chr2	104122769	104124746	+	68243	A930018P22Rik
chr2	104143073	104410334	-	241589	D430041D05Rik
chr2	104426481	104494489	-	15259	Hipk3
chr2	104428861	104428940	-	100316678	Mir1902
chr2	104556658	104557719	+	668733	Gm13884
chr2	104559184	104571429	+	74959	Platr14
chr2	104590484	104665425	+	228410	Cstf3
chr2	104679980	104712162	-	320554	Tcp11l1
chr2	104713926	104716290	-	241593	Pin1rt1
chr2	104721784	104742801	-	211896	Depdc7
chr2	104754793	104816696	-	99003	Qser1
chr2	104830741	104849850	-	228413	Prrg4
chr2	104886324	104999737	+	211936	Ccdc73
chr2	104999656	105017027	-	98221	Eif3m
chr2	105076538	105126510	-	329480	Wt1os
chr2	105126529	105173614	+	22431	Wt1
chr2	105224342	105379860	+	74088	Them7
chr2	105385948	105399319	-	19672	Rcn1
chr2	105536080	105670330	-	402728	Pax6os1
chr2	105657862	105661343	-	103164605	Paupar
chr2	105668896	105698410	+	18508	Pax6
chr2	105697320	105904564	-	77766	Elp4
chr2	105904638	105965558	+	66541	Immp1l
chr2	105966708	106003549	-	99349	Dnajc24
chr2	106463823	106523103	-	329483	Gm14015
chr2	106642917	106650364	-	102640562	BB218582
chr2	106693459	106868360	+	77015	Mpped2
chr2	106962529	106974397	-	212772	Arl14ep
chr2	107055986	107059651	-	14308	Fshb
chr2	107290589	107298504	+	16492	Kcna4
chr2	109092300	109280726	-	76894	Mettl15
chr2	109280738	109341747	+	228421	Kif18a
chr2	109674700	109727043	+	12064	Bdnf
chr2	109890878	109900937	+	22343	Lin7c
chr2	109902396	109913319	-	100038454	Platr8
chr2	109917647	110014257	+	107515	Lgr4
chr2	110017817	110045325	+	68201	Ccdc34
chr2	110031250	110050479	-	75517	Ccdc34os
chr2	110265083	110305725	-	170442	Bbox1
chr2	110360925	110362993	-	67606	Fibin
chr2	110597299	110649345	+	241612	Slc5a12
chr2	110655201	110950244	-	228432	Ano3
chr2	110721494	110739537	+	269328	Muc15
chr2	111193254	111229600	-	67575	4930430A15Rik
chr2	111230853	111231791	-	257980	Olfr1275
chr2	111257117	111258055	+	258390	Olfr1276
chr2	111269454	111270365	-	258391	Olfr1277
chr2	111292270	111293211	+	258389	Olfr1278
chr2	111306201	111307142	+	258388	Olfr1279
chr2	111315481	111316398	+	258910	Olfr1280
chr2	111328421	111329338	+	257979	Olfr1281
chr2	111335159	111336076	-	258909	Olfr1282
chr2	111368634	111369551	+	228443	Olfr1283
chr2	111379002	111379937	+	258379	Olfr1284
chr2	111420032	111420949	-	277562	Olfr1286
chr2	111449142	111450059	+	257935	Olfr1287
chr2	111478786	111479724	+	258395	Olfr1288
chr2	111483432	111484328	+	258399	Olfr1289
chr2	111489218	111493815	-	257662	Olfr1290
chr2	111537349	111538287	-	258887	Olfr1294
chr2	111564504	111565442	-	258398	Olfr1295
chr2	111621134	111622072	-	258890	Olfr1297
chr2	111645057	111645995	-	258888	Olfr1298
chr2	111661453	111665166	+	258886	Olfr1299
chr2	111661453	111705461	+	258199	Olfr1300-ps1
chr2	111754251	111755189	+	258889	Olfr1301
chr2	111780313	111781260	+	258891	Olfr1302
chr2	111813786	111814724	-	258397	Olfr1303
chr2	111872915	111873853	-	258396	Olfr1305
chr2	111911990	111912928	-	258023	Olfr1306
chr2	111944516	111945454	-	257956	Olfr1307
chr2	111960109	111961071	-	258258	Olfr1308
chr2	111983134	111984096	-	258439	Olfr1309
chr2	112008246	112009184	-	258441	Olfr1310
chr2	112020914	112021852	-	258271	Olfr1311
chr2	112042077	112043030	-	258359	Olfr1312
chr2	112071646	112072581	-	258257	Olfr1313
chr2	112091761	112092699	-	258442	Olfr1314
chr2	112129871	112130815	-	258737	Olfr1316
chr2	112141947	112142897	+	258440	Olfr1317
chr2	112155898	112157007	+	258022	Olfr1318
chr2	112239841	112247111	+	99010	Lpcat4
chr2	112247948	112259291	-	213765	Nutm1
chr2	112261926	112262898	+	66181	Nop10
chr2	112266314	112406353	+	107723	Slc12a6
chr2	112363019	112368027	-	68032	Emc4
chr2	112379211	112414237	+	72425	Katnbl1
chr2	112455025	112467436	+	73024	Emc7
chr2	112479072	112480817	-	213788	Chrm5
chr2	112492964	112631253	+	74268	Aven
chr2	112631380	113217083	-	20192	Ryr3
chr2	113285732	113297190	+	75275	Tmco5b
chr2	113327736	113716767	+	14260	Fmn1
chr2	113691053	113708550	-	75166	4930533B01Rik
chr2	113748675	113758648	-	23892	Grem1
chr2	113776313	113829091	-	20394	Scg5
chr2	113831492	113848661	-	228482	Arhgap11a
chr2	114009601	114013619	-	14617	Gjd2
chr2	114013565	114064868	+	100303644	C130080G10Rik
chr2	114013565	114068324	+	320846	A530058N18Rik
chr2	114047282	114052875	-	11464	Actc1
chr2	114101161	114175339	-	11834	Aqr
chr2	114150516	114150570	-	102465982	Mir7002
chr2	114193461	114201432	-	228491	Zfp770
chr2	114516418	114654928	-	66632	Dph6
chr2	115329266	115344280	-	78193	4930528P14Rik
chr2	115493513	115512201	-	100043232	3110099E03Rik
chr2	115581716	115778768	+	399568	BC052040
chr2	115638725	115638813	+	100316703	Mir1951
chr2	115861264	116067444	-	17536	Meis2
chr2	116067225	116085911	+	654793	G630016G05Rik
chr2	116074548	116076096	-	69974	2810405F15Rik
chr2	116878691	116892500	+	67356	Tmco5
chr2	116900152	116912791	+	320975	D330050G23Rik
chr2	117121071	117182279	+	114715	Spred1
chr2	117185127	117185226	+	732489	Mir674
chr2	117249739	117271540	+	68215	Fam98b
chr2	117279993	117342877	-	19419	Rasgrp1
chr2	117804649	117812802	-	100504728	Gm13985
chr2	117821928	117909136	+	73938	4930412B13Rik
chr2	117857291	118111202	-	329496	Gm13986
chr2	118111876	118127133	+	21825	Thbs1
chr2	118204888	118256966	-	71313	Fsip1
chr2	118277098	118373419	-	381413	Gpr176
chr2	118304914	118308166	+	73358	1700054M17Rik
chr2	118388617	118475234	+	27103	Eif2ak4
chr2	118475843	118479696	-	20813	Srp14
chr2	118528757	118549678	-	171543	Bmf
chr2	118598211	118641592	+	12236	Bub1b
chr2	118663577	118698020	+	214230	Pak6
chr2	118699103	118703963	-	383787	Ankrd63
chr2	118707517	118728438	-	18796	Plcb2
chr2	118745758	118748810	+	100043272	Inafm2
chr2	118754145	118762661	-	214239	Ccdc9b
chr2	118772769	118778164	+	53906	Phgr1
chr2	118779719	118811293	+	214240	Disp2
chr2	118814003	118836212	+	51944	Knstrn
chr2	118862000	118881357	+	56357	Ivd
chr2	118901615	118924524	+	228536	Bahd1
chr2	118926497	118928585	+	72136	Chst14
chr2	119017779	119029393	-	269336	Ccdc32
chr2	119034790	119042198	+	271842	Rpusd2
chr2	119047119	119104121	+	76464	Knl1
chr2	119112817	119136070	+	19361	Rad51
chr2	119136998	119157034	-	67809	Rmdn3
chr2	119167788	119172389	+	320415	Gchfr
chr2	119172500	119208795	-	69408	Dnajc17
chr2	119174509	119177575	+	623781	Gm14137
chr2	119208720	119217050	+	72008	Zfyve19
chr2	119218119	119229865	-	72112	Ppp1r14d
chr2	119237360	119249514	+	20732	Spint1
chr2	119269201	119271226	-	228543	Rhov
chr2	119288742	119298453	+	228545	Vps18
chr2	119321199	119326197	-	100043609	Gm14207
chr2	119325784	119335666	+	54485	Dll4
chr2	119351242	119354326	+	69065	Chac1
chr2	119373042	119477629	-	68142	Ino80
chr2	119519404	119547627	-	241624	Exd1
chr2	119547707	119587024	+	56398	Chp1
chr2	119594296	119600746	+	66602	1700020I14Rik
chr2	119609532	119618505	-	70645	Oip5
chr2	119618298	119650160	+	108907	Nusap1
chr2	119655451	119662799	-	69702	Ndufaf1
chr2	119675068	119735407	+	76246	Rtf1
chr2	119742337	119751253	+	228550	Itpka
chr2	119751326	119760431	-	17005	Ltk
chr2	119763959	119787537	-	68925	Rpap1
chr2	119797740	119818104	+	22174	Tyro3
chr2	119872551	119969581	+	29808	Mga
chr2	119972699	120027403	+	26390	Mapkbp1
chr2	120017517	120017579	+	102466842	Mir7665
chr2	120027483	120034670	+	433466	Jmjd7
chr2	120027483	120043033	+	102238433	Gm28042
chr2	120033433	120043033	+	211429	Pla2g4b
chr2	120089487	120154575	-	98878	Ehd4
chr2	120166412	120245335	-	329502	Pla2g4e
chr2	120265869	120289069	-	78390	Pla2g4d
chr2	120299957	120314165	-	271844	Pla2g4f
chr2	120316461	120353133	-	269338	Vps39
chr2	120355309	120404116	-	211499	Tmem87a
chr2	120403896	120460866	+	76051	Ganc
chr2	120455698	120469367	-	70933	4931402G19Rik
chr2	120455993	120504919	+	12335	Capn3
chr2	120506830	120563831	-	20402	Zfp106
chr2	120567671	120600722	+	20619	Snap23
chr2	120604238	120609508	-	66606	Lrrc57
chr2	120609382	120621560	+	66296	Haus2
chr2	120716154	120731743	-	68968	Cdan1
chr2	120732816	120850584	-	140810	Ttbk2
chr2	120850656	120866690	+	100502700	AV039307
chr2	120860272	120970715	-	22222	Ubr1
chr2	120977062	121007843	+	96957	Tmem62
chr2	121008408	121016912	+	17151	Ccndbp1
chr2	121017891	121036877	-	13828	Epb42
chr2	121046111	121085759	-	74176	Tgm5
chr2	121093589	121116396	-	640543	Tgm7
chr2	121137292	121140698	-	329504	Lcmt2
chr2	121140428	121156680	+	75894	Adal
chr2	121158273	121171125	-	99334	Zscan29
chr2	121171168	121198770	+	51885	Tubgcp4
chr2	121193263	121271407	-	27223	Trp53bp1
chr2	121289602	121310832	+	17754	Map1a
chr2	121310561	121355077	-	327655	Ppip5k1
chr2	121357800	121363737	+	12716	Ckmt1
chr2	121363727	121387168	-	140476	Strc
chr2	121392631	121413792	-	212670	Catsper2
chr2	121413902	121438687	+	14827	Pdia3
chr2	121439027	121442861	-	269344	Ell3
chr2	121449198	121453420	+	378702	Serf2
chr2	121451177	121456764	-	574418	Serinc4
chr2	121457088	121458440	+	67693	Hypk
chr2	121461666	121474023	-	100034361	Mfap1b
chr2	121492681	121506656	-	67532	Mfap1a
chr2	121506723	121544860	+	241627	Wdr76
chr2	121545529	121807057	-	228564	Frmd5
chr2	121866970	121936220	+	319996	Casc4
chr2	121953771	121956092	-	17147	Mageb3
chr2	121956001	122015326	+	329506	Ctdspl2
chr2	122028580	122053632	+	78655	Eif3j1
chr2	122053526	122118386	-	214585	Spg11
chr2	122120108	122186189	-	67578	Patl2
chr2	122147687	122153082	+	12010	B2m
chr2	122160700	122179027	+	70928	Trim69
chr2	122186272	122206393	+	74401	Terb2
chr2	122234839	122265337	+	20322	Sord
chr2	122280437	122298165	-	214593	Duox2
chr2	122298900	122302885	+	66811	Duoxa2
chr2	122303549	122313730	-	213696	Duoxa1
chr2	122315672	122347972	+	99439	Duox1
chr2	122348892	122368918	-	435684	Shf
chr2	122426477	122461130	+	269346	Slc28a2
chr2	122466583	122467797	-	81913	Bambi-ps1
chr2	122484941	122528040	+	381417	Gm14085
chr2	122594473	122611277	-	67092	Gatm
chr2	122630625	122632704	+	214616	Spata5l1
chr2	122637887	122641076	+	433470	AA467197
chr2	122640803	122640881	+	387165	Mir147
chr2	122681233	122702663	-	22785	Slc30a4
chr2	122738505	122749487	+	18457	Bloc1s6
chr2	122765359	122809553	+	59010	Sqor
chr2	124089969	124667789	+	214968	Sema6d
chr2	124123636	124129956	-	74702	4930517E11Rik
chr2	124217679	124222358	-	75946	4930583P06Rik
chr2	125068127	125088677	+	317750	Slc24a5
chr2	125086271	125123660	-	17876	Myef2
chr2	125136692	125147841	+	381418	Ctxn2
chr2	125152600	125230002	+	20495	Slc12a1
chr2	125247248	125259049	+	110074	Dut
chr2	125300594	125507993	-	14118	Fbn1
chr2	125563088	125625113	-	99100	Cep152
chr2	125627447	125724148	-	271849	Shc4
chr2	125673100	125675643	+	58521	Eid1
chr2	125736986	125782870	-	70354	Secisbp2l
chr2	125830302	125859082	-	12848	Cops2
chr2	125859109	125984298	+	69976	Galk2
chr2	125983483	126152004	-	75823	Fam227b
chr2	126034658	126091185	+	14178	Fgf7
chr2	126152141	126165277	+	69185	Dtwd1
chr2	126320973	126500667	-	241633	Atp8b4
chr2	126553024	126588243	+	26458	Slc27a2
chr2	126593659	126618678	-	15186	Hdc
chr2	126628907	126676337	-	14391	Gabpb1
chr2	126707328	126759314	+	84092	Usp8
chr2	126733052	126783460	-	75083	Usp50
chr2	126791558	126876261	-	58800	Trpm7
chr2	126890391	126933235	-	66552	Sppl2a
chr2	126902250	126902385	-	102466258	Mir3473g
chr2	127008711	127069814	+	108011	Ap4e1
chr2	127070657	127097084	+	109778	Blvra
chr2	127103809	127133954	-	215387	Ncaph
chr2	127138769	127143457	-	73338	Itpripl1
chr2	127186355	127208280	-	329509	1810024B03Rik
chr2	127208404	127240451	+	320632	Snrnp200
chr2	127240938	127247816	-	26371	Ciao1
chr2	127247975	127260764	+	69470	Tmem127
chr2	127270229	127298934	+	99138	Stard7
chr2	127336159	127338377	+	13537	Dusp2
chr2	127338639	127357655	+	215095	Astl
chr2	127363286	127367221	+	11552	Adra2b
chr2	127425199	127436092	+	215456	Gpat2
chr2	127436215	127444565	-	68126	Fahd2a
chr2	127456498	127522094	-	56461	Kcnip3
chr2	127526953	127541417	-	192212	Prom2
chr2	127575533	127584677	-	72180	Zfp661
chr2	127587426	127603986	+	77721	Mrps5
chr2	127633226	127656695	-	17153	Mal
chr2	127704390	127729897	-	228576	Mall
chr2	127740732	127788891	-	53885	Nphp1
chr2	127791377	127792488	-	67885	Mtln
chr2	127800200	127831859	-	12235	Bub1
chr2	127854628	128123893	+	74121	Acoxl
chr2	128126038	128162547	+	12125	Bcl2l11
chr2	128298663	128429589	-	100043424	Gm14005
chr2	128592341	128596843	+	241634	Spdye4c
chr2	128610083	128687395	-	17222	Anapc1
chr2	128698997	128802188	+	17289	Mertk
chr2	128818303	128854261	+	72477	Tmem87b
chr2	128863932	128897034	+	70370	Fbln7
chr2	128926268	128944020	-	57432	Zc3h8
chr2	128967402	129018563	+	78751	Zc3h6
chr2	129065947	129096283	+	69737	Ttl
chr2	129100996	129126595	+	20017	Polr1b
chr2	129129700	129134112	+	66170	Chchd5
chr2	129178148	129180673	-	100048701	AI847159
chr2	129198773	129211615	+	20515	Slc20a1
chr2	129218969	129235606	+	329513	A730036I17Rik
chr2	129268210	129297212	-	70466	Ckap2l
chr2	129297370	129307826	+	100503468	Gm14023
chr2	129299610	129309972	-	16175	Il1a
chr2	129364578	129371139	-	16176	Il1b
chr2	129369902	129375733	+	329514	Il1bos
chr2	129458359	129536602	-	228592	F830045P16Rik
chr2	129592839	129632228	+	19261	Sirpa
chr2	129686549	129699938	-	18610	Pdyn
chr2	129798369	129801459	-	654409	Stk35os1
chr2	129800517	129832287	+	67333	Stk35
chr2	130012340	130050399	+	21818	Tgm3
chr2	130016292	130016408	-	102466628	Mir6339
chr2	130100394	130103375	+	99169	AU015228
chr2	130112416	130154232	+	241636	Tgm6
chr2	130171636	130179364	-	20638	Snrpb
chr2	130195194	130264445	+	192140	Tmc2
chr2	130274412	130279313	+	67134	Nop56
chr2	130275515	130275573	+	100217452	Snord110
chr2	130278026	130278088	+	100217428	Snord57
chr2	130279309	130284451	-	170718	Idh3b
chr2	130295939	130370481	+	228598	Ebf4
chr2	130390775	130397629	-	56264	Cpxm1
chr2	130405259	130406074	+	75656	1700020A23Rik
chr2	130406522	130407794	+	66766	Tmem239
chr2	130417684	130424701	-	319513	Pced1a
chr2	130424320	130444269	+	80743	Vps16
chr2	130450278	130554300	+	19262	Ptpra
chr2	130543791	130563749	-	321014	4930473A02Rik
chr2	130563757	130565394	+	99045	Mrps26
chr2	130576169	130577054	+	18429	Oxt
chr2	130580620	130582588	-	11998	Avp
chr2	130589996	130630038	-	140629	Ubox5
chr2	130599514	130630038	-	380601	Fastkd5
chr2	130632765	130642844	-	241638	Lzts3
chr2	130654083	130664645	-	77006	Ddrgk1
chr2	130667841	130681614	+	16434	Itpa
chr2	130684108	130697519	-	269356	Slc4a11
chr2	130706200	130840145	-	228602	4930402H24Rik
chr2	130801966	130804101	-	100043766	Gm14057
chr2	130872541	130906396	-	613258	A730017L22Rik
chr2	130906496	131030329	+	11990	Atrn
chr2	131039632	131043088	-	14588	Gfra4
chr2	131040319	131040398	-	102465606	Mir6973b
chr2	131050822	131063814	-	110751	Adam33
chr2	131069220	131086765	-	20612	Siglec1
chr2	131127412	131145985	+	72630	Hspa12b
chr2	131146315	131160081	-	67326	1700037H04Rik
chr2	131170261	131174810	-	70997	Spef1
chr2	131177289	131180067	-	12616	Cenpb
chr2	131186948	131198511	+	12531	Cdc25b
chr2	131210360	131213514	+	69596	Ap5s1
chr2	131234063	131248025	+	228607	Mavs
chr2	131262500	131299188	+	74450	Pank2
chr2	131288052	131288137	+	723825	Mir103-2
chr2	131298488	131352892	-	51902	Rnf24
chr2	131491862	131525183	+	228608	Smox
chr2	131545357	131562285	-	11550	Adra1d
chr2	131820006	131847656	-	414081	5330413P13Rik
chr2	131853678	131859747	-	71995	Erv3
chr2	131909928	131938436	+	19122	Prnp
chr2	131909928	131956131	+	111368	Prn
chr2	131950861	131956131	+	26434	Prnd
chr2	131992850	132029988	-	215653	Rassf2
chr2	132052496	132145108	-	54338	Slc23a2
chr2	132239492	132247788	-	70612	Tmem230
chr2	132249286	132253180	-	18538	Pcna
chr2	132263148	132312050	+	110911	Cds2
chr2	132370329	132385447	-	246313	Prokr2
chr2	132424741	132452499	+	70845	4921508D12Rik
chr2	132490716	132524057	+	70371	1700026D11Rik
chr2	132529082	132578248	-	74182	Gpcpd1
chr2	132598196	132653067	+	767814	AU019990
chr2	132686882	132751055	+	73747	Shld1
chr2	132781278	132795072	+	12653	Chgb
chr2	132804215	132816054	-	66926	Trmt6
chr2	132816141	132844197	+	66634	Mcm8
chr2	132846666	132866773	+	66586	Crls1
chr2	132868516	132880862	-	320974	Lrrn4
chr2	132904179	132946036	-	241639	Fermt1
chr2	133552159	133562896	+	12156	Bmp2
chr2	133564708	133564794	+	100526500	Mir3090
chr2	134497361	134554352	-	15112	Hao1
chr2	134594501	134644121	-	52837	Tmx4
chr2	134786164	135475258	+	18795	Plcb1
chr2	135169573	135215616	-	78805	4930545L23Rik
chr2	135580530	135583220	-	320684	9630028H03Rik
chr2	135659547	136013068	+	18798	Plcb4
chr2	136057927	136069917	+	76161	Lamp5
chr2	136081088	136387967	-	241656	Pak7
chr2	136501910	136562098	+	319196	Ankef1
chr2	136713450	136782428	+	20614	Snap25
chr2	136873780	136891406	-	59030	Mkks
chr2	136891218	137069778	+	74243	Slx4ip
chr2	137081451	137116520	-	16449	Jag1
chr2	138256584	138287422	+	228662	Btbd3
chr2	138819929	138820007	+	100316816	Mir1952
chr2	139493913	139637674	+	228677	Sptlc3
chr2	139678178	139758581	+	319909	Ism1
chr2	139833479	140066805	-	75812	Tasp1
chr2	140119881	140170558	-	66580	Esf1
chr2	140170646	140205252	+	69487	Ndufaf5
chr2	140229858	140389710	-	228684	Sel1l2
chr2	140395430	142390050	+	72899	Macrod2
chr2	140658198	140671476	-	71436	Flrt3
chr2	142618345	142901464	-	16558	Kif16b
chr2	142902965	142903572	+	75053	Kif16bos
chr2	143063069	143072052	+	20639	Snrpb2
chr2	143078492	143081700	+	57329	Otor
chr2	143535476	143547837	-	378776	Pcsk2os1
chr2	143546133	143816284	+	18549	Pcsk2
chr2	143747583	143789186	-	378775	Pcsk2os2
chr2	143826528	143863173	-	12075	Bfsp1
chr2	143915331	143943324	+	56431	Dstn
