seqnames	start	end	strand	gene_id	symbol
chr1	184744701	184746029	-	ENSMUSG00000123775	Gm69605
chr1	184805737	184850520	-	102638086	Gm34732
chr1	184818248	184832311	+	ENSMUSG00000103478	4930433J02Rik
chr1	184849718	184850941	+	ENSMUSG00000124445	Gm69695
chr1	184879100	184886100	-	ENSMUSG00000129871	Gm70412
chr1	184881619	184916827	+	ENSMUSG00000129833	Gm70408
chr1	184881759	184885120	-	ENSMUSG00000129909	Gm70417
chr1	184936287	185020534	+	98732	Rab3gap2
chr1	184975104	184975235	+	100217449	Snora36b
chr1	184975172	184975240	+	100316737	Mir664
chr1	184975906	184980086	-	102638281	Gm34882
chr1	185016803	185061612	-	381314	Iars2
chr1	185044384	185046005	+	69889	2010103J01Rik
chr1	185045516	185045582	+	387189	Mir194-1
chr1	185045778	185045889	+	387211	Mir215
chr1	185060905	185091311	+	23827	Bpnt1
chr1	185061648	185064055	+	ENSMUSG00000102526	Gm37785
chr1	185091637	185095126	-	ENSMUSG00000097261	4930532G15Rik
chr1	185095101	185161840	+	107508	Eprs1
chr1	185161552	185174016	-	319562	9630028B13Rik
chr1	185164210	185164617	+	ENSMUSG00000118510	Gm52958
chr1	185179311	185187765	-	100039138	Gm2061
chr1	185186973	185200959	+	226781	Slc30a10
chr1	185216956	185230398	+	ENSMUSG00000121791	ENSMUSG00000121791
chr1	185229585	185230214	+	114668	5033404E19Rik
chr1	185266565	185377238	+	102638467	Gm35023
chr1	185270707	185273479	-	ENSMUSG00000131161	Gm70499
chr1	185477000	185489969	+	ENSMUSG00000103799	Gm38093
chr1	185610281	185611082	-	677785	Gm9722
chr1	185690553	185759944	+	ENSMUSG00000133508	Gm70626
chr1	185693931	185697075	-	ENSMUSG00000133544	Gm53488
chr1	185763147	185849526	-	226791	Lyplal1
chr1	185844378	185844570	-	ENSMUSG00000103056	Gm38268
chr1	185855398	185855503	+	ENSMUSG00002076007	Gm55667
chr1	185881720	185882285	+	ENSMUSG00000139158	Gm35201
chr1	185909535	185955986	+	ENSMUSG00000103449	Gm37134
chr1	185914454	185914941	+	ENSMUSG00000102790	Gm37272
chr1	186079512	186080622	+	ENSMUSG00000102217	Gm37491
chr1	186139990	186172113	+	102638886	Gm35341
chr1	186195816	186218567	-	ENSMUSG00000126758	Gm35426
chr1	186244035	186342535	-	320449	A730004F24Rik
chr1	186278805	186279489	+	ENSMUSG00000124669	Gm69757
chr1	186316434	186393718	+	102639175	Gm35546
chr1	186354985	186438294	-	21808	Tgfb2
chr1	186408939	186409073	+	115485768	Gm26169
chr1	186437892	186439230	+	ENSMUSG00000100393	Gm29491
chr1	186443415	186445295	-	ENSMUSG00000102619	Gm37849
chr1	186448398	186481555	-	67223	Rrp15
chr1	186481577	186485750	+	ENSMUSG00000097784	A430105J06Rik
chr1	186489310	186549831	+	ENSMUSG00000140291	Gm70998
chr1	186565762	186567173	+	ENSMUSG00000142862	Gm71149
chr1	186646554	186674501	-	ENSMUSG00000138239	Gm39732
chr1	186655157	186678256	+	73281	1700023G09Rik
chr1	186692705	186693710	+	100042375	Gm3809
chr1	186696725	186699800	-	ENSMUSG00000104312	Gm37912
chr1	186699613	186702824	+	110957	D1Pas1
chr1	186722469	186727729	-	ENSMUSG00000131630	Gm70535
chr1	186738204	186738801	-	100418181	Gm19058
chr1	186768286	186770384	-	ENSMUSG00000127144	Gm70114
chr1	186774906	186948127	-	74717	Spata17
chr1	186805208	186805532	-	ENSMUSG00000089831	Gm15508
chr1	186813766	186816081	-	ENSMUSG00000106839	Gm43497
chr1	186820357	186823357	-	ENSMUSG00000107163	Gm43496
chr1	186827876	186830321	+	ENSMUSG00000123802	Gm69610
chr1	186853066	186857210	-	105244050	Gm15509
chr1	186857288	186864919	+	69308	1700007P06Rik
chr1	186947676	187083904	+	67769	Gpatch2
chr1	186968159	186983146	-	ENSMUSG00000123678	Gm69599
chr1	186968654	186972554	+	ENSMUSG00000104394	Gm37254
chr1	187077167	187109666	-	ENSMUSG00000104245	Gm38155
chr1	187171438	187182477	-	ENSMUSG00000134677	Gm70681
chr1	187180003	187194985	+	329316	Gm37896
chr1	187253912	187304054	-	ENSMUSG00000138472	Gm70893
chr1	187311181	187337902	+	ENSMUSG00000140660	Gm46176
chr1	187340988	187947082	+	26381	Esrrg
chr1	187349049	187384036	-	ENSMUSG00000103961	Gm55759
chr1	187384330	187444307	+	ENSMUSG00000129927	Gm70418
chr1	187395066	187395558	-	ENSMUSG00000103401	Gm37929
chr1	187445002	187445232	+	ENSMUSG00000118492	Gm52967
chr1	187738773	187741187	-	320272	9330162B11Rik
chr1	187892904	187895340	+	ENSMUSG00000103732	Gm38315
chr1	187978337	187990082	+	ENSMUSG00000104482	Gm38064
chr1	187994220	188697238	+	22283	Ush2a
chr1	188051091	188065518	-	ENSMUSG00000126173	Gm70024
chr1	188274023	188282774	-	ENSMUSG00000137113	Gm39735
chr1	188355120	188355250	-	115485780	Gm25095
chr1	188492673	188492776	+	115487623	Gm25269
chr1	188703292	188740100	-	226823	Kctd3
chr1	188755883	188800369	+	102640521	Gm36561
chr1	188766751	188920037	-	ENSMUSG00000132578	Gm53520
chr1	188797092	188798630	+	ENSMUSG00000103370	Gm37178
chr1	188810356	188811901	-	ENSMUSG00000104464	Gm18698
chr1	188860149	188860337	-	ENSMUSG00000132703	Gm70575
chr1	188860561	188876884	+	ENSMUSG00000132663	Gm70574
chr1	188940126	189134470	-	16526	Kcnk2
chr1	188942558	188943210	-	ENSMUSG00000103669	2900042K21Rik
chr1	189009640	189010020	-	ENSMUSG00000102824	Pdcd5-ps
chr1	189075479	189087575	+	ENSMUSG00000104507	A430027H14Rik
chr1	189125547	189125667	+	ENSMUSG00002075718	Gm55800
chr1	189148264	189162581	+	ENSMUSG00000143933	Gm71220
chr1	189175552	189192656	+	ENSMUSG00000130684	Gm70458
chr1	189175864	189189881	-	ENSMUSG00000130720	Gm70461
chr1	189210039	189316201	-	ENSMUSG00000144080	Gm46177
chr1	189350099	189351938	-	102631862	Gm30088
chr1	189371547	189372431	-	ENSMUSG00000103087	Gm38122
chr1	189372752	189420315	-	108000	Cenpf
chr1	189380906	189414976	+	ENSMUSG00000126798	Gm70084
chr1	189417525	189417665	+	ENSMUSG00000103374	Gm37239
chr1	189420366	189449116	+	ENSMUSG00000128436	Gm70257
chr1	189460446	189608892	+	19250	Ptpn14
chr1	189501494	189510708	-	ENSMUSG00000135351	Gm51739
chr1	189559427	189559688	+	ENSMUSG00000102248	Gm30280
chr1	189565338	189568817	-	ENSMUSG00000097925	Gm26574
chr1	189609271	189611744	-	ENSMUSG00000142936	Gm71154
chr1	189612011	189616849	+	ENSMUSG00000104435	Gm37422
chr1	189612683	189655081	-	226830	Smyd2
chr1	189645536	189648156	-	ENSMUSG00000103467	Gm38245
chr1	189652599	189664869	+	ENSMUSG00000138590	Gm70902
chr1	189697029	189697486	-	ENSMUSG00000125082	Gm69887
chr1	189721423	189722485	-	ENSMUSG00000122578	Gm69432
chr1	189725677	189730467	+	ENSMUSG00000130546	Gm70453
chr1	189733876	189737026	+	ENSMUSG00000123592	Gm69591
chr1	189739274	189743515	+	ENSMUSG00000129384	Gm70359
chr1	189743549	189758252	-	ENSMUSG00000128244	Gm70226
chr1	189759326	189777694	-	105244054	Gm39736
chr1	189774677	189850231	+	ENSMUSG00000139706	Gm30446
chr1	189850232	189904637	-	19130	Prox1
chr1	189857553	189859002	+	ENSMUSG00000125162	Gm69899
chr1	189900844	190030181	+	102632463	Prox1os
chr1	189903821	189904383	-	ENSMUSG00000132042	Gm70549
chr1	190106925	190177052	-	115487422	Gm30725
chr1	190116344	190117189	+	ENSMUSG00000143770	Gm71200
chr1	190135842	190149342	+	433390	Gm29678
chr1	190190662	190197937	-	ENSMUSG00000120782	Gm57174
chr1	190214899	190216060	+	ENSMUSG00000139470	Gm70947
chr1	190215042	190215354	-	ENSMUSG00000093064	Gm23153
chr1	190215126	190215213	-	ENSMUSG00002075368	Gm55837
chr1	190270864	190389322	-	ENSMUSG00000135215	Gm70722
chr1	190326466	190336751	+	102632999	Gm30932
chr1	190395569	190397685	-	ENSMUSG00000139786	Gm70973
chr1	190397270	190399272	+	ENSMUSG00000139824	Gm70974
chr1	190423291	190460965	+	ENSMUSG00000139267	Gm70939
chr1	190432399	190644444	-	320119	Rps6kc1
chr1	190493142	190498416	+	ENSMUSG00000141157	Gm39738
chr1	190539218	190552044	+	ENSMUSG00000139607	Gm70960
chr1	190594094	190602042	+	ENSMUSG00000139638	Gm70963
chr1	190650459	190652581	+	ENSMUSG00000125238	Gm69902
chr1	190657309	190679174	+	52477	Angel2
chr1	190679843	190711504	-	226841	Vash2
chr1	190716178	190732453	-	ENSMUSG00000133398	Gm70616
chr1	190719753	190736001	+	102633582	Gm31373
chr1	190732791	190732995	-	ENSMUSG00000103723	Gm37095
chr1	190733367	190758440	-	226844	Flvcr1
chr1	190733622	190734048	-	ENSMUSG00000103964	Gm8407
chr1	190757547	190762915	+	ENSMUSG00000097845	A230020J21Rik
chr1	190758958	190768965	-	ENSMUSG00000133466	Gm70623
chr1	190768051	190775145	+	75558	Spata45
chr1	190776648	190795140	-	68972	Tatdn3
chr1	190795179	190827984	+	381318	Nsl1
chr1	190810022	190810877	-	ENSMUSG00000103576	Gm38188
chr1	190830044	190841142	+	381319	Batf3
chr1	190838376	190844179	-	ENSMUSG00000127349	Gm70128
chr1	190849024	190851233	-	ENSMUSG00000128210	Gm70217
chr1	190862000	190863730	-	ENSMUSG00000130681	Gm31640
chr1	190864854	190867671	+	ENSMUSG00000102777	Gm38161
chr1	190894781	190897014	-	619288	Garin4
chr1	190902493	190950241	-	11910	Atf3
chr1	190929103	190929210	+	ENSMUSG00002076612	Gm55866
chr1	190955917	190957166	-	ENSMUSG00000137889	Gm70871
chr1	190956601	191025888	+	100504360	D730003I15Rik
chr1	190981621	190983463	+	ENSMUSG00000103685	Gm37074
chr1	190987089	191010067	-	ENSMUSG00000137812	Gm70861
chr1	191031637	191040536	+	ENSMUSG00000128256	Gm70230
chr1	191038375	191050552	-	66208	Nenf
chr1	191058089	191085120	+	66950	Pacc1
chr1	191084168	191135469	-	226849	Ppp2r5a
chr1	191128178	191131754	+	ENSMUSG00000134146	Gm70648
chr1	191138496	191203010	-	102634668	Gm32200
chr1	191139863	191140444	+	100039501	Gm2272
chr1	191143069	191146857	+	ENSMUSG00000122152	Gm69387
chr1	191152748	191153946	+	ENSMUSG00000122235	Gm32128
chr1	191164275	191165925	+	ENSMUSG00000122196	Gm69390
chr1	191209444	191209908	+	ENSMUSG00000104341	Gm37688
chr1	191211844	191227507	-	ENSMUSG00000103517	Gm37432
chr1	191219133	191224088	+	ENSMUSG00000122839	Gm32334
chr1	191267997	191269004	-	ENSMUSG00000102246	9430037O13Rik
chr1	191269468	191307669	-	76843	Dtl
chr1	191307748	191355803	+	77065	Ints7
chr1	191329759	191330382	+	ENSMUSG00000102970	Gm37349
chr1	191362238	191370454	-	ENSMUSG00000130331	Gm70444
chr1	191377704	191380859	+	ENSMUSG00000130854	Gm70473
chr1	191380332	191381248	-	105244060	Gm39741
chr1	191449946	191516367	+	226856	Lpgat1
chr1	191494312	191494415	-	115487603	Gm22446
chr1	191504833	191504946	-	115487607	Gm26203
chr1	191523095	191523426	-	100504394	Gm20203
chr1	191549225	191554105	-	ENSMUSG00000102840	Gm38037
chr1	191549551	191551650	+	ENSMUSG00000121164	5430414B12Rik
chr1	191553548	191565162	+	18005	Nek2
chr1	191602331	191604317	-	ENSMUSG00000132257	Gm70556
chr1	191610096	191639639	-	98736	1700034H15Rik
chr1	191638808	191645361	+	22782	Slc30a1
chr1	191660653	191662347	+	ENSMUSG00000120472	Gm57116
chr1	191666279	191672362	+	ENSMUSG00000128598	Gm70270
chr1	191681191	191689205	-	ENSMUSG00000131584	Gm70528
chr1	191687531	191708302	+	ENSMUSG00000131543	Gm70525
chr1	191706694	191710145	-	ENSMUSG00000131618	Gm70534
chr1	191709331	191720244	+	74023	Rd3
chr1	191718783	191722177	-	ENSMUSG00000097416	Gm26670
chr1	191724822	191725053	+	ENSMUSG00000102915	Gm32460
chr1	191725516	191776911	-	22033	Traf5
chr1	191730515	191730595	-	100628582	Mir3473c
chr1	191758120	191758750	-	ENSMUSG00000103653	Gstp-ps
chr1	191772186	191783928	+	ENSMUSG00000097089	Gm26879
chr1	191774294	191776545	-	ENSMUSG00000122953	Gm69520
chr1	191782846	191822370	-	214742	Rcor3
chr1	191820989	191821121	+	ENSMUSG00000102755	Gm37055
chr1	191821196	191835323	+	100038712	Gm10516
chr1	191873081	192192467	+	16510	Kcnh1
chr1	192142216	192143382	-	ENSMUSG00000143988	Gm71226
chr1	192179016	192453562	-	226861	Hhat
chr1	192303046	192304522	+	ENSMUSG00000134997	Gm70703
chr1	192427879	192427994	+	115487700	Gm22265
chr1	192463953	192484465	+	ENSMUSG00000122474	Gm31078
chr1	192476708	192477296	-	ENSMUSG00000122516	Gm69429
chr1	192502982	192503435	-	ENSMUSG00000103874	Gm38360
chr1	192515426	192517522	-	320952	A730013G03Rik
chr1	192517237	192525660	+	ENSMUSG00000100872	1700065J18Rik
chr1	192520476	192523886	-	ENSMUSG00000125008	Gm69882
chr1	192524569	192538399	-	214791	Sertad4
chr1	192536649	192539267	+	100503471	Gm15867
chr1	192567989	192718156	-	329324	Syt14
chr1	192570879	192571350	+	108167768	Gm2367
chr1	192680594	192680882	-	ENSMUSG00002076180	Gm55962
chr1	192723281	192773353	-	102633622	Gm31406
chr1	192731469	192748575	+	ENSMUSG00000126998	Gm39747
chr1	192734808	192734922	+	ENSMUSG00000102442	Gm37103
chr1	192773412	192812619	-	215193	Utp25
chr1	192821977	192823926	-	ENSMUSG00000123875	Gm69620
chr1	192834863	192836344	-	ENSMUSG00000124270	Gm69655
chr1	192835416	192854331	+	54139	Irf6
chr1	192838444	192839618	-	ENSMUSG00000124309	Gm69660
chr1	192850354	192860140	+	319266	A130010J15Rik
chr1	192855039	192855749	-	ENSMUSG00000121181	Gm57171
chr1	192857761	192884011	-	215243	Traf3ip3
chr1	192869582	192874687	+	ENSMUSG00000090080	Gm15872
chr1	192885307	192908526	+	ENSMUSG00000089683	4930570N18Rik
chr1	192890007	193027705	+	16780	Lamb3
chr1	192903918	192946489	-	15483	Hsd11b1
chr1	192941924	192944145	-	ENSMUSG00000103089	Gm38118
chr1	192949563	192956177	-	14373	G0s2
chr1	192963579	192966151	+	ENSMUSG00000104348	Gm37691
chr1	192971892	192973364	-	ENSMUSG00000103736	Gm37650
chr1	193028652	193052689	-	215303	Camk1g
chr1	193049148	193049775	+	ENSMUSG00000103895	Gm37942
chr1	193061843	193175136	+	ENSMUSG00000133427	Gm70620
chr1	193157598	193158000	+	108167843	Gm38022
chr1	193161194	193163170	+	ENSMUSG00000133491	Gm70625
chr1	193162977	193170590	-	ENSMUSG00000133453	Gm70622
chr1	193175895	193178194	+	ENSMUSG00000102981	Gm38322
chr1	193186448	193248408	+	ENSMUSG00000122370	Gm69400
chr1	193188760	193192519	-	70800	Mir205hg
chr1	193189771	193189838	-	387201	Mir205
chr1	193261048	193265156	+	ENSMUSG00000130304	Gm70440
chr1	193269297	193270932	-	ENSMUSG00000142187	Gm71113
chr1	193293640	193468084	+	ENSMUSG00000120108	Gm31870
chr1	193319297	193338075	-	ENSMUSG00000132380	Gm70561
chr1	193549317	193550244	+	ENSMUSG00000104182	Gm21362
chr1	193703951	193788675	-	ENSMUSG00000132628	Gm70572
chr1	193857311	194091400	-	74942	4930503O07Rik
chr1	193937541	193944849	+	ENSMUSG00000131226	Gm31988
chr1	194119294	194125959	+	ENSMUSG00000123531	Gm69577
chr1	194207319	194211039	-	ENSMUSG00000128824	Gm70312
chr1	194300519	194303207	-	ENSMUSG00000121086	Gm6403
chr1	194300526	194499177	+	18845	Plxna2
chr1	194325080	194334167	-	ENSMUSG00000139215	Gm70935
chr1	194332627	194334482	+	ENSMUSG00000102523	Gm37783
chr1	194351981	194353814	+	ENSMUSG00000102621	Gm37674
chr1	194355453	194457222	-	ENSMUSG00000129772	Gm46202
chr1	194359310	194362873	+	ENSMUSG00000102841	Gm38036
chr1	194415015	194415546	+	ENSMUSG00000103776	2900035J10Rik
chr1	194502038	194502395	-	ENSMUSG00000103597	Gm19777
chr1	194504309	194504372	+	100628615	Mir3962
chr1	194540965	194541258	+	ENSMUSG00002075163	Gm55992
chr1	194567924	194681825	-	320400	Gm16897
chr1	194621029	194647172	+	12490	Cd34
chr1	194658636	194720212	+	320977	A330023F24Rik
chr1	194675566	194678503	+	ENSMUSG00000104525	Gm37334
chr1	194681891	194684825	+	ENSMUSG00000141980	Gm71094
chr1	194696054	194698756	+	ENSMUSG00000103867	9630010A21Rik
chr1	194699877	194700625	-	ENSMUSG00000104077	Gm37027
chr1	194719134	194774561	-	17221	Cd46
chr1	194719348	194719428	+	723963	Mir29b-2
chr1	194719855	194719942	+	387224	Mir29c
chr1	194724691	194726987	+	ENSMUSG00000104010	Gm37366
chr1	194761407	194763644	-	ENSMUSG00000103443	Gm37132
chr1	194777603	194813894	-	12946	Cr1l
chr1	194813934	194817828	+	ENSMUSG00000127689	Gm32313
chr1	194819119	194859091	-	12902	Cr2
chr1	194867858	194905056	-	ENSMUSG00000143842	Gm71207
chr1	194902359	194905074	-	ENSMUSG00000102236	Gm37887
chr1	194910586	194910706	+	ENSMUSG00002076810	Gm56030
chr1	194923218	194923315	-	ENSMUSG00002075165	Gm56031
chr1	194941607	194942156	-	ENSMUSG00000104297	Gm38046
chr1	195000967	195002330	-	ENSMUSG00000138633	Gm70905
chr1	195003591	195005801	+	ENSMUSG00000102307	Gm38194
chr2	3066610	3067125	-	ENSMUSG00000103120	Gm37392
chr2	3076144	3076250	+	ENSMUSG00002076739	Gm55128
chr2	3115261	3228844	+	269233	Fam171a1
chr2	3236260	3239381	-	ENSMUSG00000130522	Gm74986
chr2	3285225	3329915	+	18108	Nmt2
chr2	3292415	3292555	-	115489653	Gm22005
chr2	3327436	3333997	-	227522	Rpp38
chr2	3337169	3342035	+	78245	Acbd7
chr2	3343019	3398247	-	99035	Olah
chr2	3352171	3355041	-	ENSMUSG00000103786	Gm37525
chr2	3405007	3425021	-	104362	Meig1
chr2	3425164	3465167	+	227525	Dclre1c
chr2	3455774	3476146	-	64707	Suv39h2
chr2	3469608	3496043	+	ENSMUSG00000085043	Gm13184
chr2	3489882	3513997	-	50497	Hspa14
chr2	3505564	3513851	-	119065974	Msantd7
chr2	3514067	3527578	+	227526	Cdnf
chr2	3532322	3532637	+	ENSMUSG00000081278	Gm13186
chr2	3551794	3552105	+	ENSMUSG00000082580	Gm13182
chr2	3571525	3783179	+	66540	Fam107b
chr2	3620289	3621835	-	ENSMUSG00000143686	Gm75735
chr2	3680839	3681627	-	ENSMUSG00000080703	Gm13183
chr2	3687399	3688467	+	666495	Gm13181
chr2	3754023	3756214	-	ENSMUSG00000085205	Gm13185
chr2	3800830	3878679	+	ENSMUSG00000085656	Gm13180
chr2	3926845	3930176	-	ENSMUSG00000086445	Gm13191
chr2	4022528	4618854	+	209630	Frmd4a
chr2	4056074	4057370	-	102640098	Gm2639
chr2	4076388	4077620	-	ENSMUSG00000128177	Gm74843
chr2	4086666	4087229	-	ENSMUSG00000081889	Gm13188
chr2	4095951	4099300	+	ENSMUSG00000104284	Gm10862
chr2	4108688	4111749	+	ENSMUSG00000102517	Gm38085
chr2	4136871	4146016	-	73489	1700080N15Rik
chr2	4142539	4148913	+	ENSMUSG00000086921	Gm13189
chr2	4143795	4147697	+	ENSMUSG00000102816	Gm37814
chr2	4182921	4185472	+	ENSMUSG00000102136	Gm37107
chr2	4221892	4224164	+	ENSMUSG00000102357	Gm38348
chr2	4292406	4305978	-	ENSMUSG00000087355	Gm13187
chr2	4321290	4323697	+	ENSMUSG00000102494	Gm36988
chr2	4385772	4385878	-	115489672	Gm23691
chr2	4463237	4471507	-	ENSMUSG00000086874	Gm13175
chr2	4513479	4515213	-	ENSMUSG00000124301	Gm74630
chr2	4590835	4592098	-	ENSMUSG00000086018	Gm13179
chr2	4626850	4656970	-	67229	Prpf18
chr2	4705049	4705427	+	ENSMUSG00000083378	Gm13196
chr2	4707058	4711038	+	ENSMUSG00000138114	Gm75426
chr2	4722381	4806961	+	209645	Bend7
chr2	4818852	4823442	+	ENSMUSG00000132660	Gm75111
chr2	4824176	4824901	-	ENSMUSG00000128698	Gm74868
chr2	4827347	4863095	+	ENSMUSG00000133109	Gm36389
chr2	4838947	4839423	-	ENSMUSG00000083407	Gm13176
chr2	4866678	4885810	+	ENSMUSG00000132953	Gm75129
chr2	4886089	4915373	+	109079	Sephs1
chr2	4911626	4919937	-	ENSMUSG00000133000	Gm46728
chr2	4923653	4950446	+	16922	Phyh
chr2	4946985	4947295	+	ENSMUSG00000086670	Gm13194
chr2	4959513	4965244	+	ENSMUSG00000129577	Gm74931
chr2	4960880	4961104	-	ENSMUSG00000082795	Gm13193
chr2	4964356	4964563	-	ENSMUSG00000069188	Gm13192
chr2	4980925	4990559	+	68527	Ucma
chr2	4994516	5017629	-	70024	Mcm10
chr2	5022703	5068945	-	71648	Optn
chr2	5042047	5051093	+	ENSMUSG00000086430	4930551O13Rik
chr2	5077767	5083659	-	ENSMUSG00000141073	Gm75589
chr2	5142401	5241887	+	74186	Ccdc3
chr2	5161203	5162028	+	ENSMUSG00000081005	Gm13198
chr2	5264740	5264926	-	115489647	Gm23118
chr2	5288461	5288685	+	ENSMUSG00000080820	Gm13197
chr2	5298268	5719375	-	227541	Camk1d
chr2	5319824	5322313	+	102640968	Gm36906
chr2	5608382	5608972	+	666599	Gm13216
chr2	5688522	5689715	+	ENSMUSG00000131019	Gm75002
chr2	5732734	5751362	+	ENSMUSG00000138435	Gm29857
chr2	5734982	5737100	-	ENSMUSG00000138475	Gm75447
chr2	5781700	5786075	-	ENSMUSG00000140878	Gm75576
chr2	5799102	5850019	-	98828	Cdc123
chr2	5830551	5836392	+	ENSMUSG00000125224	Gm74667
chr2	5849812	5878029	+	53893	Nudt5
chr2	5866891	5867745	-	791411	Gm13199
chr2	5874426	5900243	-	57743	Sec61a2
chr2	5899819	5922435	+	ENSMUSG00000085818	Gm13267
chr2	5900926	5947615	-	209692	Dhtkd1
chr2	5956186	6061516	+	326622	Upf2
chr2	6085115	6086366	+	ENSMUSG00000126820	Gm30136
chr2	6102286	6135099	-	227545	Proser2
chr2	6137019	6138767	-	634939	Gm13384
chr2	6137680	6145379	+	100038358	Gm10857
chr2	6158856	6164686	-	ENSMUSG00000132667	Gm75112
chr2	6189262	6217867	-	67856	Echdc3
chr2	6198062	6326422	+	320132	A230108P19Rik
chr2	6259516	6267801	-	ENSMUSG00000087485	Gm13383
chr2	6261252	6265453	+	ENSMUSG00000140224	Gm46730
chr2	6327062	6451202	+	98910	Usp6nl
chr2	6327074	6327891	-	ENSMUSG00000118578	1700014B07Rik
chr2	6436597	6440844	-	ENSMUSG00000085716	Gm13388
chr2	6444578	6455397	-	ENSMUSG00000130814	Gm74993
chr2	6454891	6483447	+	102632465	Gm13391
chr2	6480411	6483270	-	ENSMUSG00000130853	Gm52546
chr2	6484501	6487921	+	ENSMUSG00000102599	Gm38386
chr2	6505786	6510561	-	ENSMUSG00000140203	Gm75540
chr2	6544505	7514374	-	14007	Celf2
chr2	6587736	6589662	+	ENSMUSG00000124012	Gm74623
chr2	6889042	6891735	+	ENSMUSG00000087079	Gm13389
chr2	6937352	6939892	-	ENSMUSG00000075538	Gm10855
chr2	6945436	6955872	+	ENSMUSG00000103412	Gm37340
chr2	6955264	6956491	-	ENSMUSG00000062319	Gm10115
chr2	7080905	7081225	-	ENSMUSG00002075987	Gm55636
chr2	7226806	7228779	+	ENSMUSG00000133444	Gm75162
chr2	7351912	7353799	+	ENSMUSG00000139882	Gm75525
chr2	7354908	7355004	+	115489571	Gm24340
chr2	7395165	7408269	+	ENSMUSG00000124741	Gm74645
chr2	7409040	7414112	+	ENSMUSG00000127977	Gm74826
chr2	7534750	7536118	+	ENSMUSG00000099424	Gm28641
chr2	7535052	7536020	+	ENSMUSG00000137832	Gm75412
chr2	7553195	7554328	+	ENSMUSG00000139493	Gm75503
chr2	7635887	7636159	+	ENSMUSG00000083252	Gm13210
chr2	7649934	7650272	+	ENSMUSG00000139847	Gm75523
chr2	7720962	7786219	-	ENSMUSG00000085070	Gm13211
chr2	8152023	8152676	-	101055923	Gm13254
chr2	8341857	8371004	-	102632962	Gm30904
chr2	8476905	8477195	-	ENSMUSG00002075086	Gm55638
chr2	8638748	8639294	+	ENSMUSG00000084374	Gm13255
chr2	8799246	8805032	+	ENSMUSG00000127991	Gm74827
chr2	8909826	9028508	+	102633034	Gm30957
chr2	9045935	9047295	-	100417571	Gm13217
chr2	9127244	9194282	-	ENSMUSG00000143819	Gm75744
chr2	9194304	9214361	+	73438	1700061F12Rik
chr2	9245567	9245643	-	ENSMUSG00002076673	Gm55641
