seqnames	start	end	width	strand	gene_id	symbol
chr4	74114174	74303099	188926	+	441024	MTHFD2L
chr4	74308473	74315307	6835	+	255324	EPGN
chr4	74365143	74388751	23609	+	2069	EREG
chr4	74445134	74455009	9876	+	374	AREG
chr4	74744759	74794686	49928	-	685	BTC
chr4	74933095	75050115	117021	+	25849	PARM1
chr4	74955974	74970362	14389	-	100507388	LOC100507388
chr4	75354076	75362566	8491	+	441025	LINC02483
chr4	75479037	75514764	35728	-	25898	RCHY1
chr4	75513946	75550473	36528	+	152815	THAP6
chr4	75556048	75565885	9838	+	152816	ODAPH
chr4	75578005	75630716	52712	-	8999	CDKL2
chr4	75642782	75724525	81744	-	9908	G3BP2
chr4	75724593	75814286	89694	+	8615	USO1
chr4	75859864	75902571	42708	-	5470	PPEF2
chr4	75913657	75941051	27395	-	27163	NAAA
chr4	75940950	75990962	50013	-	55153	SDAD1
chr4	75980790	76005942	25153	+	101928809	LOC101928809
chr4	76001275	76007488	6214	-	4283	CXCL9
chr4	76011184	76112802	101619	+	419	ART3
chr4	76021117	76023497	2381	-	3627	CXCL10
chr4	76033682	76041415	7734	-	6373	CXCL11
chr4	76114659	76148515	33857	-	53371	NUP54
chr4	76158737	76213893	55157	-	950	SCARB2
chr4	76214040	76283780	69741	+	100129583	FAM47E
chr4	76251721	76311129	59409	+	100631383	FAM47E-STBD1
chr4	76306026	76311599	5574	+	8987	STBD1
chr4	76312997	76421868	108872	-	339965	CCDC158
chr4	76435100	76783253	348154	+	57619	SHROOM3
chr4	76573568	76573632	65	+	100616299	MIR4450
chr4	76575541	76575650	110	+	100616254	MIR548AH
chr4	76894928	76898147	3220	-	345079	SOWAHB
chr4	76949703	77040384	90682	+	55752	SEPT11
chr4	77047158	77076005	28848	-	10983	CCNI
chr4	77157151	77433388	276238	+	901	CCNG2
chr4	77511753	77611834	100082	+	10563	CXCL13
chr4	77713387	77819615	106229	-	246175	CNOT6L
chr4	77862520	77952790	90271	+	65008	MRPL1
chr4	78057570	78544269	486700	+	80144	FRAS1
chr4	78551519	78610451	58933	+	306	ANXA3
chr4	78645903	78682699	36797	+	100505702	LINC01094
chr4	78776342	78916372	140031	+	55589	BMP2K
chr4	78820752	78820821	70	+	100616427	NA
chr4	78887127	78939438	52312	-	152559	PAQR3
chr4	78971748	79308798	337051	+	100505875	LINC01088
chr4	79225694	79326050	100357	-	84779	NAA11
chr4	79406352	79408293	1942	-	2712	GK2
chr4	79492416	79576460	84045	+	100506035	LINC00989
chr4	79827471	79877770	50300	+	118425	PCAT4
chr4	79901149	80125454	224306	-	118429	ANTXR2
chr4	80183879	80204329	20451	+	56978	PRDM8
chr4	80266599	80336680	70082	+	2250	FGF5
chr4	80335720	80963756	628037	+	255119	CFAP299
chr4	81030965	81057531	26567	+	651	BMP3
chr4	81087370	81215117	127748	-	5593	PRKG2
chr4	81164940	81193395	28456	+	101928942	LOC101928942
chr4	81426393	82044244	617852	-	153020	RASGEF1B
chr4	82352498	82374503	22006	-	3184	HNRNPD
chr4	82422564	82430408	7845	-	9987	HNRNPDL
chr4	82430562	82461091	30530	+	58478	ENOPH1
chr4	82483170	82562357	79188	-	441027	TMEM150C
chr4	82613113	82621437	8325	-	439934	LINC00575
chr4	82629539	82798857	169319	-	79966	SCD5
chr4	82753337	82753430	94	-	693160	MIR575
chr4	82818661	82901166	82506	-	22872	SEC31A
chr4	82881902	82900960	19059	-	100499177	THAP9-AS1
chr4	82900684	82919969	19286	+	79725	THAP9
chr4	82924603	83012926	88324	-	132660	LIN54
chr4	83034447	83075818	41372	+	51138	COPS4
chr4	83090048	83137075	47028	-	51316	PLAC8
chr4	83261536	83284914	23379	-	27235	COQ2
chr4	83292461	83335153	42693	-	10855	HPSE
chr4	83407343	83455856	48514	-	113510	HELQ
chr4	83455932	83467504	11573	+	51023	MRPS18C
chr4	83459517	83523348	63832	-	84142	ABRAXAS1
chr4	83535914	83605875	69962	+	84803	GPAT3
chr4	83796436	84293412	496977	-	101928978	LOC101928978
chr4	84491987	84498450	6464	-	4825	NKX6-1
chr4	84582979	84651338	68360	+	1040	CDS1
chr4	84669610	84966391	296782	-	23001	WDFY3
chr4	84965682	85011277	45596	+	404201	WDFY3-AS2
chr4	85475114	86002670	527557	+	83478	ARHGAP24
chr4	85722443	85722550	108	+	100616349	MIR4451
chr4	86015123	86594131	579009	-	5602	MAPK10
chr4	86117912	86219926	102015	+	101929064	LOC101929064
chr4	86542482	86542552	71	-	100616463	MIR4452
chr4	86594315	86815171	220857	+	5783	PTPN13
chr4	86823468	86849263	25796	-	345274	SLC10A6
chr4	86876205	86936178	59974	-	132989	C4orf36
chr4	86886472	86936179	49708	-	100506746	AFF1-AS1
chr4	86935002	87141054	206053	+	4299	AFF1
chr4	87160103	87220608	60506	-	57563	KLHL8
chr4	87300495	87300583	89	-	100847027	MIR5705
chr4	87303789	87345210	41422	-	345275	HSD17B13
chr4	87336610	87391386	54777	-	51170	HSD17B11
chr4	87422582	87459454	36873	+	53343	NUDT9
chr4	87473335	87531061	57727	-	8404	SPARCL1
chr4	87608529	87616910	8382	+	1834	DSPP
chr4	87650307	87664361	14055	+	1758	DMP1
chr4	87799581	87812435	12855	+	3381	IBSP
chr4	87821411	87846817	25407	+	56955	MEPE
chr4	87975650	87983426	7777	+	6696	SPP1
chr4	88007668	88077777	70110	+	5311	PKD2
chr4	88090264	88231322	141059	-	9429	ABCG2
chr4	88257620	88284769	27150	-	152926	PPM1K
chr4	88284942	88331421	46480	+	105369192	LOC105369192
chr4	88378739	88443111	64373	+	55008	HERC6
chr4	88457117	88506163	49047	+	51191	HERC5
chr4	88520985	88523813	2829	-	84992	PIGY
chr4	88523810	88708542	184733	+	8916	HERC3
chr4	88523826	88524991	1166	+	101929134	PIGY-DT
chr4	88695915	88698235	2321	-	266812	NAP1L5
chr4	88709789	88730103	20315	+	285512	FAM13A-AS1
chr4	88725955	89111398	385444	-	10144	FAM13A
chr4	89112817	89114899	2083	+	166815	TIGD2
chr4	89236386	89308010	71625	-	285513	GPRIN3
chr4	89724099	89838315	114217	-	6622	SNCA
chr4	89836408	89841978	5571	+	644248	SNCA-AS1
chr4	89879532	89954629	75098	+	22915	MMRN1
chr4	90127535	91601913	1474379	+	401145	CCSER1
chr4	92268767	92277075	8309	-	101929194	LNCPRESS2
chr4	92303622	93774556	1470935	+	2895	GRID2
chr4	93828753	93830964	2212	+	474	ATOH1
chr4	94117792	94207556	89765	-	101929210	LOC101929210
chr4	94207611	94291292	83682	+	56916	SMARCAD1
chr4	94298535	94342876	44342	-	27306	HPGDS
chr4	94451857	94668227	216371	+	10611	PDLIM5
chr4	94743800	94757533	13734	-	100507012	BMPR1B-DT
chr4	94757968	95158448	400481	+	658	BMPR1B
chr4	95162504	95549206	386703	-	8633	UNC5C
chr4	95840019	95841474	1456	+	5161	PDHA2
chr4	97184093	98143240	959148	-	285555	STPG2
chr4	97366926	97490164	123239	+	101410545	STPG2-AS1
chr4	98261384	98443861	182478	+	5910	RAP1GDS1
chr4	98470367	98658629	188263	-	10098	TSPAN5
chr4	98871684	98930637	58954	-	1977	EIF4E
chr4	98995620	99062813	67194	+	23173	METAP1
chr4	98997387	98997460	74	+	100500867	MIR3684
chr4	99070978	99088801	17824	-	128	ADH5
chr4	99088857	99301356	212500	+	100507053	LOC100507053
chr4	99123657	99157792	34136	-	127	ADH4
chr4	99202638	99219537	16900	-	130	ADH6
chr4	99276367	99291028	14662	-	124	ADH1A
chr4	99304964	99321401	16438	-	125	ADH1B
chr4	99336492	99353027	16536	-	126	ADH1C
chr4	99412261	99435737	23477	-	131	ADH7
chr4	99511004	99542303	31300	+	84103	C4orf17
chr4	99546709	99564032	17324	-	93587	TRMT10A
chr4	99563761	99623999	60239	+	4547	MTTP
chr4	99816833	99870154	53322	+	27071	DAPP1
chr4	99878336	99894490	16155	-	8649	LAMTOR3
chr4	99896248	99946726	50479	-	79982	DNAJB14
chr4	99948086	99950388	2303	-	3015	H2AFZ
chr4	99950490	100195099	244610	+	256880	LOC256880
chr4	100185870	100190782	4913	-	115265	DDIT4L
chr4	100190033	100215505	25473	+	101929353	LOC101929353
chr4	100395341	100880126	484786	-	51705	EMCN
chr4	100660279	100675113	14835	-	100874275	LINC01216
chr4	101023409	101348278	324870	-	5530	PPP3CA
chr4	101240795	101240872	78	-	102465868	MIR8066
chr4	101330302	101330414	113	-	100302193	MIR1255A
chr4	101347780	101348883	1104	+	90024	FLJ20021
chr4	101419961	102074812	654852	+	55024	BANK1
chr4	102251041	102431258	180218	-	64116	SLC39A8
chr4	102501329	102617302	115974	+	4790	NFKB1
chr4	102631488	102760994	129507	-	4126	MANBA
chr4	102794383	102868896	74514	-	7323	UBE2D3
chr4	102828055	102844075	16021	+	105377348	LOC105377348
chr4	102868978	102889242	20265	+	493856	CISD2
chr4	102885048	103019739	134692	-	150159	SLC9B1
chr4	103019868	103077324	57457	-	133308	SLC9B2
chr4	103066459	103099883	33425	-	56898	BDH2
chr4	103105806	103198409	92604	-	1062	CENPE
chr4	103256159	103453658	197500	+	101929448	LINC02428
chr4	103586031	103719816	133786	-	6870	TACR3
chr4	104468312	104494901	26590	-	80319	CXXC4
chr4	104490965	104697592	206628	+	101929468	CXXC4-AS1
chr4	105145875	105279816	133942	+	54790	TET2
chr4	105171354	105178063	6710	-	104384744	TET2-AS1
chr4	105369077	105474081	105005	-	27068	PPA2
chr4	105552620	105680913	128294	+	54848	ARHGEF38
chr4	105561591	105570238	8648	+	100874374	ARHGEF38-IT1
chr4	105682627	105895986	213360	-	57117	INTS12
chr4	105708778	105847728	138951	+	79807	GSTCD
chr4	105746245	105827172	80928	-	101929529	LOC101929529
chr4	105894775	106004027	109253	+	255743	NPNT
chr4	106003317	106022478	19162	-	101929577	LOC101929577
chr4	106041599	106321495	279897	-	93627	TBCK
chr4	106315544	106349226	33683	+	9255	AIMP1
chr4	106358398	106367202	8805	-	100507096	GIMD1
chr4	106921802	107283806	362005	-	27123	DKK2
chr4	107590276	107720452	130177	-	9061	PAPSS1
chr4	107824563	107915047	90485	+	166929	SGMS2
chr4	107863479	107978799	115321	-	101929595	LOC101929595
chr4	107931369	107953457	22089	+	113612	CYP2U1
chr4	107989714	108035175	45462	+	3033	HADH
chr4	108047545	108168956	121412	-	51176	LEF1
chr4	108167525	108199920	32396	+	641518	LEF1-AS1
chr4	108538190	108620460	82271	-	285456	RPL34-AS1
chr4	108620566	108630412	9847	+	6164	RPL34
chr4	108650584	108667820	17237	+	58505	OSTC
chr4	108742040	108763054	21015	-	64850	ETNPPL
chr4	108810721	109302657	491937	-	84570	COL25A1
chr4	109357279	109433817	76539	-	100533182	SEC24B-AS1
chr4	109433772	109540896	107125	+	10427	SEC24B
chr4	109488698	109488795	98	+	693161	MIR576
chr4	109560205	109688726	128522	+	55013	MCUB
chr4	109688622	109703583	14962	-	839	CASP6
chr4	109709989	109730077	20089	-	81579	PLA2G12A
chr4	109740694	109802179	61486	-	3426	CFI
chr4	109815510	109824740	9231	+	54433	GAR1
chr4	109827994	109844604	16611	+	10692	RRH
chr4	109848202	109872315	24114	+	345193	LRIT3
chr4	109912884	110012266	99383	+	1950	EGF
chr4	110045846	110199199	153354	-	79071	ELOVL6
chr4	110365733	110565285	199553	+	2028	ENPEP
chr4	110617423	110642123	24701	-	5308	PITX2
chr4	110860582	110860647	66	-	100126354	MIR297
chr4	112145397	112195256	49860	+	132720	FAM241A
chr4	112231737	112270047	38311	+	55435	AP1AR
chr4	112274542	112285903	11362	-	92610	TIFA
chr4	112285509	112442620	157112	+	80216	ALPK1
chr4	112513516	112516172	2657	-	63973	NEUROG2
chr4	112539333	112636995	97663	-	55345	ZGRF1
chr4	112636964	112657592	20629	+	51574	LARP7
chr4	112647874	112647941	68	-	442912	MIR367
chr4	112648004	112648071	68	-	442896	MIR302D
chr4	112648183	112648251	69	-	407028	MIR302A
chr4	112648363	112648430	68	-	442895	MIR302C
chr4	112648485	112648557	73	-	442894	MIR302B
chr4	112818109	113383740	565632	+	287	ANK2
chr4	113152282	113152362	81	+	102465878	MIR8082
chr4	113451032	113761927	310896	-	817	CAMK2D
chr4	113900284	113979727	79444	-	79642	ARSJ
chr4	114598455	114678224	79770	+	7368	UGT8
chr4	114656759	114656854	96	+	693162	MIR577
chr4	114827763	115113876	286114	-	64579	NDST4
chr4	116298876	116300320	1445	+	100302290	MIR1973
chr4	117083554	117085576	2023	-	133022	TRAM1L1
chr4	117406166	117691188	285023	+	103689918	LINC01378
chr4	118033618	118258648	225031	+	9348	NDST3
chr4	118278709	118279823	1115	+	100093630	SNHG8
chr4	118279190	118279320	131	+	677809	SNORA24
chr4	118280038	118353003	72966	-	8492	PRSS12
chr4	118664087	118685341	21255	-	101929741	METTL14-DT
chr4	118685368	118715433	30066	+	57721	METTL14
chr4	118722823	118838683	115861	-	9871	SEC24D
chr4	118850688	119061247	210560	+	171024	SYNPO2
chr4	119135784	119187789	52006	+	51778	MYOZ2
chr4	119212587	119295517	82931	+	54532	USP53
chr4	119296419	119304445	8027	-	401152	C4orf3
chr4	119317250	119322390	5141	-	2169	FABP2
chr4	119494395	119628991	134597	-	8654	PDE5A
chr4	119799089	119804515	5427	-	101927007	LINC01365
chr4	119939540	119964293	24754	+	100996694	LINC02502
chr4	120055608	120067074	11467	-	4085	MAD2L1
chr4	120684919	120922870	237952	-	11107	PRDM5
chr4	121035613	121073021	37409	-	79625	NDNF
chr4	121131408	121227466	96059	-	79931	TNIP3
chr4	121329312	121381059	51748	-	84109	QRFPR
chr4	121667955	121697113	29159	-	308	ANXA5
chr4	121758933	121765427	6495	-	132332	TMEM155
chr4	121764585	121766814	2230	+	100192379	PP12613
chr4	121801317	121817021	15705	+	5393	EXOSC9
chr4	121816444	121823933	7490	-	890	CCNA2
chr4	121824440	121870497	46058	-	55212	BBS7
chr4	121879027	121951754	72728	-	7222	TRPC3
chr4	122152333	122362758	210426	+	84162	KIAA1109
chr4	122378966	122429802	50837	+	132612	ADAD1
chr4	122451470	122456725	5256	-	3558	IL2
chr4	122612628	122621069	8442	-	59067	IL21
chr4	122618983	122689156	70174	+	100996941	IL21-AS1
chr4	122732702	122744943	12242	+	166379	BBS12
chr4	122826708	122898236	71529	+	2247	FGF2
chr4	122892575	122922968	30394	-	11162	NUDT6
chr4	122923074	123319450	396377	+	166378	SPATA5
chr4	123396795	123403760	6966	+	10252	SPRY1
chr4	123650267	123930406	280140	+	285419	LINC01091
chr4	124499942	124558434	58493	-	101927087	LINC02516
chr4	124664052	124712732	48681	-	57182	ANKRD50
chr4	125316399	125492932	176534	+	79633	FAT4
chr4	127623271	127726737	103467	+	27152	INTU
chr4	127730378	127774299	43922	+	83447	SLC25A31
chr4	127781821	127840733	58913	+	22824	HSPA4L
chr4	127880861	127899195	18335	+	10733	PLK4
chr4	127917805	127965995	48191	-	256471	MFSD8
chr4	127965306	128039711	74406	+	80167	ABHD18
chr4	128061268	128222931	161664	+	55132	LARP1B
chr4	128269237	128288829	19593	-	10424	PGRMC2
chr4	128292751	128519394	226644	+	100507487	LINC02615
chr4	128809623	128875224	65602	+	79960	JADE1
chr4	128864921	129093607	228687	-	132320	SCLT1
chr4	129093317	129116640	23324	+	132321	C4orf33
chr4	129724171	129771481	47311	-	101927282	LINC02466
chr4	131773302	131791482	18181	+	101927305	SNHG27
chr4	132591089	132678503	87415	+	104355285	LINC01256
chr4	133075311	133149116	73806	-	101927359	LOC101927359
chr4	133149315	133208606	59292	+	57575	PCDH10
chr4	134196333	134201748	5416	-	132430	PABPC4L
chr4	135866983	135913680	46698	-	100507528	LINC00613
chr4	137193756	137198367	4612	+	729307	LINC02510
chr4	137518918	137532494	13577	-	54510	PCDH18
chr4	138027422	138130709	103288	-	641365	LINC00616
chr4	138057464	138178177	120714	+	641364	SLC7A11-AS1
chr4	138164097	138242349	78253	-	23657	SLC7A11
chr4	138309711	138424344	114634	+	100874047	LINC00499
chr4	138819954	139012646	192693	-	105377448	LOC105377448
chr4	139015789	139045939	30151	+	25819	NOCT
chr4	139028112	139177218	149107	-	1998	ELF2
chr4	139266163	139295815	29653	-	84709	MGARP
chr4	139289917	139302551	12635	-	4717	NDUFC1
chr4	139301455	139420033	118579	+	80155	NAA15
chr4	139453807	139476609	22803	+	83452	RAB33B
chr4	139495941	139606699	110759	-	80854	SETD7
chr4	139665768	139740745	74978	+	4258	MGST2
chr4	139716753	140154184	437432	-	55534	MAML3
chr4	140257286	140385726	128441	+	60592	SCOC
chr4	140283724	140373381	89658	-	100129858	SCOC-AS1
chr4	140388455	140427968	39514	-	1047	CLGN
chr4	140442262	140498377	56116	-	152586	MGAT4D
chr4	140524158	140553770	29613	+	255520	ELMOD2
chr4	140559434	140568805	9372	-	7350	UCP1
chr4	140620765	140756120	135356	-	23158	TBC1D9
chr4	140859807	141212877	353071	-	57484	RNF150
chr4	141220887	141234697	13811	+	27309	ZNF330
chr4	141319450	141332618	13169	-	100507639	LINC02432
chr4	141636599	141733987	97389	+	3600	IL15
chr4	142023160	142847432	824273	-	8821	INPP4B
chr4	143184917	143223830	38914	+	84640	USP38
chr4	143336762	143474568	137807	+	2549	GAB1
chr4	143343460	143343535	76	+	100423017	MIR3139
chr4	143513463	143557486	44024	+	8467	SMARCA5
chr4	143513472	143514635	1164	-	100128055	SMARCA5-AS1
chr4	143577302	143700675	123374	-	166752	FREM3
chr4	143870867	143905563	34697	-	2996	GYPE
chr4	143912331	143982454	70124	+	101927636	LOC101927636
chr4	143996104	144019345	23242	-	2994	GYPB
chr4	144109303	144140751	31449	-	2993	GYPA
chr4	144642922	144661357	18436	-	646576	HHIP-AS1
chr4	144646021	144745271	99251	+	64399	HHIP
chr4	144967112	145098541	131430	-	10393	ANAPC10
chr4	145097932	145129179	31248	+	6059	ABCE1
chr4	145110838	145180161	69324	-	54726	OTUD4
chr4	145481194	145558079	76886	+	4086	SMAD1
chr4	145497073	145502971	5899	-	101927659	SMAD1-AS2
chr4	145514615	145517118	2504	-	104326058	SMAD1-AS1
chr4	145618263	145660035	41773	+	166785	MMAA
chr4	145680204	145732797	52594	+	646603	C4orf51
chr4	145757627	145938635	181009	-	152485	ZNF827
chr4	146109455	146121913	12459	-	100505545	LINC01095
chr4	146175685	146200000	24316	+	11157	LSM6
chr4	146253975	146521964	267990	-	84068	SLC10A7
chr4	146408583	146408688	106	+	102465837	MIR7849
chr4	146638893	146642474	3582	+	5458	POU4F2
chr4	146706638	146945882	239245	-	83894	TTC29
chr4	147344629	147344717	89	-	100313938	MIR548G
chr4	147480917	147544954	64038	+	1909	EDNRA
chr4	147617383	147672044	54662	+	55751	TMEM184C
chr4	147637785	147684230	46446	-	90826	PRMT9
chr4	147732063	148072780	340718	+	79658	ARHGAP10
chr4	147782595	147782668	74	+	100616246	MIR4799
chr4	148078762	148444698	365937	-	4306	NR3C2
chr4	148940941	148942378	1438	-	105377480	LOC105377480
chr4	149154295	149278123	123829	+	101927849	LINC02355
chr4	150078274	150257457	179184	+	166614	DCLK2
chr4	150264531	151015727	751197	-	987	LRBA
chr4	150581922	150584693	2772	+	10586	MAB21L2
chr4	151099573	151104652	5080	+	6189	RPS3A
chr4	151103827	151103891	65	+	8944	SNORD73A
chr4	151120279	151325632	205354	-	152503	SH3D19
chr4	151277171	151291453	14283	+	345062	PRSS48
chr4	151409216	151663632	254417	+	729830	FAM160A1
chr4	151670504	151761023	90520	-	5188	GATB
chr4	152100754	152104720	3967	+	100996286	LINC02273
chr4	152321259	152536101	214843	-	55294	FBXW7
chr4	152337655	152338098	444	+	102191832	FBXW7-AS1
chr4	152489327	152489416	90	-	100422896	MIR3140
chr4	152536264	152539263	3000	+	54553	MIR4453HG
chr4	152536428	152536516	89	+	100616193	MIR4453
chr4	152618632	152680165	61534	-	201799	TMEM154
chr4	152687727	152912357	224631	+	27236	ARFIP1
chr4	152769354	152779764	10411	-	201798	TIGD4
chr4	152936352	152979696	43345	+	85462	FHDC1
chr4	153152493	153339320	186828	+	23321	TRIM2
chr4	153344649	153415118	70470	+	84057	MND1
chr4	153466346	153636711	170366	+	23240	TMEM131L
chr4	153710125	153760235	50111	-	285533	RNF175
chr4	153780592	153789120	8529	-	6423	SFRP2
chr4	154232037	154491716	259680	-	54798	DCHS2
chr4	154535006	154550435	15430	-	5356	PLRG1
chr4	154562956	154571086	8131	+	2244	FGB
chr4	154583126	154590766	7641	-	2243	FGA
chr4	154604134	154612967	8834	-	2266	FGG
chr4	154626961	154753118	126158	+	9227	LRAT
chr4	154781213	154828813	47601	+	166863	RBM46
chr4	155173716	155381694	207979	+	102724776	LOC102724776
chr4	155208629	155217078	8450	+	4887	NPY2R
chr4	155342658	155376970	34313	-	79884	MAP9
chr4	155666711	155732349	65639	+	2982	GUCY1A1
chr4	155758992	155807591	48600	+	2983	GUCY1B1
chr4	155829729	155866273	36545	-	51802	ASIC5
chr4	155854738	155920406	65669	+	6999	TDO2
chr4	155924118	155953917	29800	-	1519	CTSO
chr4	156760454	156971394	210941	-	56034	PDGFC
chr4	157076057	157172090	96034	+	2743	GLRB
chr4	157204182	157366075	161894	+	2891	GRIA2
chr4	157572490	157576154	3665	+	340017	LINC02433
chr4	158124474	158173050	48577	-	51313	FAM198B
chr4	158201604	158255411	53808	+	55314	TMEM144
chr4	158315311	158653372	338062	+	59350	RXFP1
chr4	158666679	158672255	5577	-	201725	C4orf46
chr4	158672125	158709623	37499	+	2110	ETFDH
chr4	158709134	158723396	14263	-	5481	PPID
chr4	158769138	158908049	138912	+	57600	FNIP2
chr4	158893134	159038760	145627	-	152940	C4orf45
chr4	159104178	159360169	255992	+	9693	RAPGEF2
chr4	159128802	159128894	93	-	100500881	MIR3688-1
chr4	161383897	162164035	780139	-	56884	FSTL5
chr4	162022733	162047567	24835	+	101928052	LOC101928052
chr4	163110073	163166921	56849	-	92345	NAF1
chr4	163323961	163344832	20872	-	4886	NPY1R
chr4	163343939	163351934	7996	+	4889	NPY5R
chr4	163471093	163473746	2654	-	84076	TKTL2
chr4	163494442	163520539	26098	+	55319	TMA16
chr4	163524298	164384050	859753	-	55016	MARCH1
chr4	164754064	164803795	49732	+	100505989	SMIM31
chr4	164877004	164898965	21962	+	100506013	APELA
chr4	164954446	164977668	23223	-	391712	TRIM61
chr4	164956948	164959122	2175	+	152756	FAM218A
chr4	165031953	165041744	9792	+	166655	TRIM60
chr4	165070608	165208549	137942	-	201931	TMEM192
chr4	165207618	165323156	115539	+	11275	KLHL2
chr4	165327623	165343160	15538	+	6307	MSMO1
chr4	165361194	165498320	137127	+	1363	CPE
chr4	165386242	165386337	96	+	693163	MIR578
chr4	165684639	165762778	78140	+	101928151	LINC01179
chr4	165873258	166103895	230638	+	7092	TLL1
chr4	166733384	167234796	501413	-	50859	SPOCK3
chr4	168092515	168187690	95176	+	11199	ANXA10
chr4	168216293	168318807	102515	-	55601	DDX60
chr4	168356735	168480514	123780	-	91351	DDX60L
chr4	168497066	168928457	431392	+	23022	PALLD
chr4	168863770	169010275	146506	-	84869	CBR4
chr4	169094256	169271105	176850	-	57630	SH3RF1
chr4	169393275	169612629	219355	-	4750	NEK1
chr4	169612633	169723673	111041	+	1182	CLCN3
chr4	169729465	169757953	28489	-	54969	HPF1
chr4	169917761	169975902	58142	-	100506085	LINC02275
chr4	169986597	170033031	46435	-	9848	MFAP3L
chr4	170060222	170091699	31478	-	51166	AADAT
chr4	170273919	170283079	9161	+	101928223	LINC01612
chr4	170742469	170743718	1250	-	100506107	LINC02382
chr4	171040602	171059163	18562	+	100506122	LINC02431
chr4	171186184	171186292	109	+	102466953	MIR6082
chr4	171812254	173041559	1229306	+	442117	GALNTL6
chr4	173131928	173169652	37725	-	101930370	LOC101930370
chr4	173168753	173323967	155215	+	51809	GALNT7
chr4	173268160	173268233	74	+	100422849	MIR548T
chr4	173331695	173335125	3431	-	3148	HMGB2
chr4	173370943	173377532	6590	+	8819	SAP30
chr4	173384701	173406380	21680	-	11341	SCRG1
